The usd/cny track data

level
800	5900
795	5850
790	5800
785	5750
780	5700
775	5650
770	5600
765	5550
760	5500
755	5450
750	5400
745	5350
740	5300
735	5250
730	5200
725	5150
720	5100
715	5050
710	5000
705	4950
700	4900
695	4850
690	4800
685	4750
680	4700
675	4650
670	4600
665	4550
660	4500
655	4450
650	4400
645	4350
640	4300
635	4250
630	4200
625	4150
620	4100
615	4050
610	4000
605	3950
600	3900
595	3850
590	3800
585	3750
580	3700
575	3650
570	3600
565	3550
560	3500
555	3450
550	3400
